id	sentence	label
p1806	 the neck strap places the phone in a handy position .	case
p1807	 the color is nice and beautiful .	case
p1808	 plus the color is very beautiful .	case
p1809	 i do n't like the added bulk over my beautiful top of the line phone .	case
p1810	 i feel it will protect my phone as well as make it look beautiful .	case
p1811	 a lot more beautiful than the pic on site .	case
p1812	" for its price , it 's not too bad , with a beautiful design ."	case
p1813	 it really is a beautiful work of art and i am so grateful to have it !	case
p1814	 i had to turn it upside down for it to snap on all the way .	case
p1815	 the snapon wont snap on to the cell phone properly .	case
p1816	 they are kind of layered up colors and just look really cool .	case
p1817	 its not very easy to remove since the plug is so short and snug .	case
p1818	 when this charger goes it tends to loose it 's fit firmly in usb and has a short .	case
p1819	 then second the connection tip seemed to fit really tight then i guess after using it a while it loosened up .	case
p1820	" it 's a very tight fit all around , except the charger/the micro usb hole ."	case
p1821	" unlike other reviewers , mine did not fit snugly or tight ."	case
p1822	 these are awesome and make my phone look so stylish !	case
p1823	" great case , powers me up and very stylish ."	case
p1824	 it 's a perfect fit and is very stylish .	case
p1825	 the product itself fits very snugly on my i9100 and also gives it a stylish look .	case
p1826	 it is stylish and well fitting for the phone .	case
p1827	" this is not brain science , nor is it rocket surgery ."	case
p1828	 it 's 2011 ; it 's not rocket science !	case
p1829	" they are screwdrivers , so not rocket science here ."	case
p1830	 i love that this print is not the typical zebra print .	case
p1831	 this is the prettiest cover i 've ever seen !	case
p1832	" believe me , this little piece of metal brings some sanity ( and fun ) to all of this ."	case
p1833	 it is fun to see a luke-type pov and play as him .	case
p1834	 cover would not properly snap on to phone and the leopard spots have already worn off .	case
p1835	 it snaps on tight and protects the phone quite well .	case
p1836	 the metal strap of the battery has two screws that have to be removed .	case
p1837	" underneath the upperscrew is a grounding strap , which is very small and falls off the metal strap ."	case
p1838	" so , remove the metal plate verycarefully and observe the strap 's orientation ."	case
p1839	 the snap just broke off the strap piece .	case
p1840	 it was some cheap very thin metal ( aluminum foil-like ) used to secure the snap piece to the strap .	case
p1841	" for one , it has this silly strap on the back ."	case
p1842	 the only negative thing ( a small thing ) is that it does not have a carrying strap .	case
p1843	 the show is even longer when you type something like ' !	case
p1844	 ( even the pictures show them as all leather ) .	case
p1845	 this one is great - great look and does the job well - protection .	case
p1846	" hopefully they will improve the material used in the clip because , that aside , it 's a great handsfree unit ..."	case
p1847	 i drop my phone often and it has not broken at all .	screen
p1848	 i have had it on my phone for a while and it fits well and has n't fallen off .	screen
p1849	 i actually envy the guy that got 30 charges out of it .	screen
p1850	 acts as phone protector and charging case in one .	screen
p1851	" each time it was sent to me , the protector was more than an inch bigger than the phone it was supposed to be for ."	screen
p1852	 that would make it easier to separate the backing from the second half of the protector .	screen
p1853	 also came with the film to clean the screen and the bag it came in keeps my phone safe while in my purse .	screen
p1854	 then a message came on my screen saying that this device is not appleapproved and may not work .	screen
p1855	 it also came with a cute little anti-dust plug that looks like a lime .	screen
p1856	 maybe i 'm just an idiot and ca n't apply this protector correctly ...	screen
p1857	 instructions were clear and the protector is very forgiving of mistakes ( allows you to reapply ) .	screen
p1858	" i went through a gamut of cheap , poorly-constructed headsets until i found this one ."	screen
p1859	" it does charge , but my phone freezes and does not when it 's plugged in ."	screen
p1860	" when you plug it in , it freezes the keyboard so you ca n't use the phone , and it simply does not charge the phone , at all ."	screen
p1861	 while it is plugged in if i get a call it freezes up the phone .	screen
p1862	" second , there are very faint , but still there , film bubbles around the entirety of the case ."	screen
p1863	 i had to shave some plastic to get it on .	screen
p1864	 it started coming off on its own then i ran my nails over it and it just easily came off .	screen
p1865	" for the money sure this is good enough but i paid much more for the invisible shield which looks great , does n't scratch or curl ..."	screen
p1866	" now to their credit they have a nice grid to follow and the actual protector was ok , but not what i expected ."	screen
p1867	" but this product , once i apply , has been for 2 month , i have n't change yet and still clean and working good ."	screen
p1868	 they include a little squegee card to scrape the bubble out with as you apply it .	screen
p1869	" when the stick on gets scratch and hazy after a few montha , peel it off and apply a new one ."	screen
p1870	" as received , they do have an oily film over them ( perhaps to prevent corrosion during storage ?"	screen
p1871	" i only think it was okay because the cover , it had scratches ."	screen
p1872	 she has drop the phone and the cover protected the phone well .	screen
p1873	" problem is , it scratches your phone like crazy after around 4 months ( makes you want to keep the cover on !"	screen
p1874	 i bought a phone case 1 year ago and felt that it protected my phone from scratches and bumps .	screen
p1875	" it protected so will , i was unable to chance the gps settings , etc ."	screen
p1876	" product was advertised as & # 34 ; new & # 34 ; - it clearly was not , as all pieces can in zip lock bags , the protective plastic film was not on the phone , & the entire unit had many small scratches all over it ."	screen
p1877	 the case is good to protect the level from scratches and dust .	screen
p1878	 when charging with this device it does n't allow use of the mifi at the same time .	screen
p1879	" anyway , the discoloration is similar to what you get when you heat metal and allow it to cool ( think of some of your pots ) ."	screen
p1880	 i once again had to carefully use the razor blade to remove the screws .	screen
p1881	 let it dry out in tub of rice for a day .	screen
p1882	 everytime i try to watch a movie all it shows is a buffering or something .	screen
p1883	 i can watch my movies without the cord .	screen
p1884	 my phone stopped charging with a message & # 34 ; unable to charge & # 34 ; .	screen
p1885	 `` that is what i get for an error message .	screen
p1886	 when leaving others messages the message is typically inaudible .	screen
p1887	" luckily , these tools were never designed for heavy lifting ."	screen
p1888	 though the plastic spatula little brittle and broke when i was lifting my old battery .	screen
p1889	 i 'm still using mine even after i washed it !	screen
p1890	 i carefully pried the logo off and the two small holes it leaves are an improvement over the original look .	screen
p1891	" however this flip accessory only serves as a protector for the keys , it has no other fucntion ."	screen
p1892	" important : if your phone does n't turn on when you put it back together , do n't panic ( like i did haha ) ."	screen
p1893	" kit was very helpful , and all the tools made it easy to take apart and put back together ."	screen
p1894	 it includes everything you need to take apart and put back together your phones .	screen
p1895	 the leather fits tightly at first but stretches a little when it 's used .	screen
p1896	 the plastic used for this is not strong enough to take the stress .	screen
p1897	" the piece of plastic is excellent craftmanship , and mine did come with a keypad ."	screen
p1898	 i can not ding them for this but it would have been very nice if this set came in any type of protective plastic box or holders .	screen
p1899	 it protects much better than the cheapy plastic flip cover that came with the device .	screen
p1900	" to be truthful i never wanted to buy a case for my palm m100 in the first place , but the hinges on the plastic flip cover that came with it broke apart after only 3 months ."	screen
p1901	 the clear plastic is sometimes too reflective .	screen
p1902	" it would be nice if the plastic cover was a flip cover , but i can take it off the front , and put it on the back of the platinum ."	screen
p1903	" this case is not for a flip phone , as it has no way of accomodating the flip cover ."	screen
p1904	" when i purchased this case , i was under the impression that the plastic did not cover the buttons ."	screen
p1905	 as long as the battery is facing my body it works fine .	screen
p1906	" when i wear this on my waist , the antenna pokes me in the side frequency , and eventually the antenna broke off , although the phone seemed to work just fine without it ."	screen
p1907	 the design of the case causes the face of the phone facing out away from the body ( with the antenna up .	screen
p1908	" since there is no display on the case to see the display on the phone , a better design would have been to have the front of the phone face the person rather than away ( antenna on the bottom ."	screen
p1909	" the flip side in redesigning the case with the phone face facing your body is that the antennae would be on the bottom , causing more of the phone to be exposed and the case having less grip on the phone ."	screen
p1910	" but it did the job well , i was taking my blackberry tour apart ."	screen
p1911	 this was an extremely big help in taking my droid 4 apart .	screen
p1912	 purchased this kit to replace the usb port on my droid incredible 2 .	screen
p1913	 bought these for when i did my eb40 battery swap on my atrix hd .	screen
p1914	 and i will keep them i bought them to just change lcd in droid x and planed on tossing them after job done .	screen
p1915	 i used t5 & t7 to open up the back of a motorola xoom without any problems .	screen
p1916	" the jabra by the way , is collecting dust ."	screen
p1917	 i got this after i destroyed my charger with a vacuum cleaner .	screen
p1918	 on another note it attracts dust because it has the silicon feel .	screen
p1919	 what arrived was knock off crap that smelt like petrol and was slightly greasy/slippery to the touch .	screen
p1920	 it is not that easy to clean the accumulated dust off the blue fabric .	screen
p1921	" well , they degrade visibility somewhat-but they reduce glare ..."	screen
p1922	 what i dislike about this case is that little specks of dust and debris can work themselves between the case and the phone .	screen
p1923	" the holster leaves your phone face-out , so there is some chance of scratching the face if you 're not careful , but i 'm not too worried about that ."	screen
p1924	" after scratching the face of my palm , i decided to use a clear overlay protector ."	screen
p1925	 i stumbled across these while trying to buy more write right ( by fellowes ) protectors .	screen
p1926	 i contacted fellowes the maker and they are switching back to the static clip .	screen
p1927	 prob better for an ipod nice item though and shipping was quick .	price
p1928	 we 've bought several covers for ipods and phones through amazon and always get quick delivery .	price
p1929	" but overall , shipped quick and protected my phone for a little while ."	price
p1930	" not worth the money , no matter how cheap ."	price
p1931	" well , this item was super cheap so maybe i got my monies ' worth ."	price
p1932	" well , it was worth the money , i really loving it ."	price
p1933	" worth the money and a good buy , went well with my phone ."	price
p1934	 : ) ) ) ; ) : ) ; ) keep up with the comb s well worth it ! !	price
p1935	" for the cost you could do worse , and this product is well worth it ."	price
p1936	" excellent product , works great , have easy handling , and good quality as it is announced ."	price
p1937	" not worth hassle of returning , but i do not recommend ."	price
p1938	 it was so inexpensive tut i do n't care too much but i was n't too happy about it !	price
p1939	 it does exactly what i need it to do .	price
p1940	" though it does n't exactly meet the fast charging needs of high end phones , it works pretty well on all of them , you just need to be patient ."	price
p1941	 low cost for exactly what it needs to do .	price
p1942	 i 'll order them again if i need them .	price
p1943	 i needed to purchase this car charger on line because they are hard to find .	price
p1944	" for the cost , it is hard to find a better car charger ."	price
p1945	 hard to find a better value for a case for this phone .	price
p1946	 i think that it 's ok since she has not complained .	price
p1947	 this case fits perfectly on the s4 and keeps me powerd all day i ca n't complain !	price
p1948	" i ca n't complain about it since it works fine , and it just sits next to my desk all of the time anyway ."	price
p1949	" this is one of the best mic 's that i have bought , and i have bought a lot ."	price
p1950	" there 's a better , similar-looking device from scosche that i bought when these failed ."	price
p1951	 this is a better adapter then the many i have purchased from verizon .	price
p1952	 i wish they would have warned me before i bought it .	price
p1953	" the case was inexpensive , that 's why i bought it ."	price
p1954	 this software can be purchased on the internet .	price
p1955	" the shipping was super fast , the case came in three days ."	price
p1956	 great case fit my samsung galaxy s2 great will order again fast shipping it make my phone look super sexy trust me you need to order 1 .	price
p1957	 shipping was super fast and very pleased with the purchase ! ! !	price
p1958	" it is a great cover , value for money ."	price
p1959	 excellent value for the money and it arrived fast too .	price
p1960	 this is another great product that has helped keep my phone charged in my truckthis was a great product and deserves 100 percent .	price
p1961	 so this product was just an ok for me .	price
p1962	" good product , it does what it need to do ."	price
p1963	 other than this being my personal issue its a good product .	price
p1964	 this product was great and there was no problem with it .	price
p1965	 the case i got did n't come with an opener or flag pin though .	price
p1966	" i bought this for my wife , it 's much cheaper than getting one from a cell phone store ."	price
p1967	" great product , essentially the same thing you 'd get at the retail cell phone store ..."	price
p1968	" this is the same product you will find at all the major cell phone stores , the only difference is that it is 1/3 of the cost ."	price
p1969	 works really well	price
p1970	 i am not sure if this is the right one	price
p1971	" great quality , works perfectly ."	price
p1972	 i was skeptical at first to order as there are numerous false listing of `` oem '' products ... .	price
p1973	" the chargers were very reasonable , delivered in good time , and worked well ."	price
p1974	 works great great buy will be back to purchase other items in the future .	price
p1975	 very inexpensive so able to buy a few cases for backup ...	price
p1976	" this was a good buy for her , practical and inexpensive too ."	price
p1977	 if you want to buy this item go ahead and buy it ! !	price
p1978	" this was such a nice small and cheap item , i had to order 2 of them , just to have one in each car ."	price
p1979	 i found this on amazon right after i paid $ 20 .	price
p1980	" this item was the wrong size , but what i paid for it was n't worth the return ."	price
p1981	" i have yet to find other functions for it , but what a bargain ."	price
p1982	 oem as stated and worth with i paid for it .	price
p1983	" this is so cute for the money , you ca n't beat it ."	price
p1984	 ca n't beat getting what you ordered and some free stuff with it ! !	price
p1985	 but it turned out to be a great basic charger ( that did n't cost more than the phone ) .	price
p1986	" while the charger worked great , the headset itself took a crap after 2 weeks ."	price
p1987	 the charger works great and does what it is suppose to .	price
p1988	 this charger is less than $ 6 bucks and it works great .	price
p1989	" overall , i am extremely happy with the purchase , especially for so cheap ."	price
p1990	" if you buy this for a penny , plan on spending more to repair the damage it 'll do !"	price
p1991	 definitely worth the small amount i spent on it .	price
p1992	 was n't worth my time to mail it back .	price
p1993	 33 for this and it is worth nothing to me now .	price
p1994	 love the feel and look of the case but not worth the aggravation ! !	price
p1995	 not worth the hassle of waiting in line at the post office .	price
p1996	" no , it may not be worth more than $ 5 , but it sure is worth the 38 cents i spent on it ."	price
p1997	" i bought this skeptical as the other reviews above me were all negative , it is my second purchase of the same item ( bought elsewhere ) because i blew that one up by using to high of power plug , and i found it here cheaper ."	price
p1998	 when i was going to purchase this i was a little skeptical because it was so cheap and there were so little reviews .	price
p1999	" i was initially a little bit worried about cracking open my iphone , but decided to take the plunge ."	price
p2000	 but come to find out it was well worth the $ 2 .	price
p2001	" for someone who loses bluetooth earpieces often , this is an affordable find ."	price
p2002	" well worth the cost , garmin made sure there are no other cables that can be used for this purpose ."	price
p2003	" this one was not worth the money , as it lasted for such a short time ."	price
p2004	 it 's not worth returning because of the cost of shipping .	price
p2005	 `` though it does cost more than some of the other car charger 's for this model i believe it is worth it .	price
p2006	" now its hardly worth the hassle of returning them , because they were so cheap ; this is how i expect the company makes their money ."	price
p2007	 you just ca n't without paying the cost of a picture text message .	price
p2008	 it was a great value considering how much they cost in stores .	price
p2009	" for the cost , it just was n't worth it so i tossed it ."	price
p2010	 it did n't cost much and it does the job .	price
p2011	 purchased this and it 's good quality and worth the money .	price
p2012	" however , if you are going to spend time with this , the plantronics m175 by far worth the additional expense ."	price
p2013	 it might be worth it to pay the extra $ 50 and just have apple do the work .	price
p2014	 the cost is good .	price
p2015	 as well as the fact this style of stylus is far more efficient & much longer lasting than the 2 thicker popular models that sell between $ 6- $ 20 retail and online .	price
p2016	 it works well and stores wells in my car 's small compartment .	price
p2017	 a steal compared to the $ 30 they wanted at the t-mobile store .	price
p2018	" i could have purchased 10 of these for what some of them cost in stores , so it really is n't a big deal ."	price
p2019	" i suugest everyone to buy this headphones because of the following reasons , its 2 cheap to afford , its 2 light to carry , its 2 fancy to wear ."	price
p2020	 none of the headphones worked as well as the 170 did .	price
p2021	 in my old job i used headphones a lot while driving on interstates and i have been through a lot of different headphones .	price
p2022	 hold your cell phone next to a pair of regular headphones or speakers while it is being used and you will know what i 'm talking about .	price
p2023	" and for $ 10 , you ca n't beat it ."	price
p2024	 purchasing this set actually reduced the number of accessories that i have to carry .	price
p2025	 ) they seem to imply that otherwise i will be penalized by amazon .	price
p2026	 very thin and seems on the & # 34 ; flimsy & # 34 ; side .	price
p2027	 it seem kind flimsy and i am not sure on it reliability .	price
p2028	 learn from me & others stay away from this product .	price
p2029	 i 'll try to update this if it breaks or something .	price
p2030	" after using a different brand of car charger that would only work intermittently , i decided to get the brand for my phone ."	price
p2031	" this unit would be perfect except the wiring splits , peels , cracks and breaks internally ."	price
p2032	" so , what the heck , i figured i 'd try a battery kit ."	price
p2033	 i was very happy and pleased with the charger ! ! !	price
p2034	 happy happy happy happy glad glad glad glad glad will let someone else know about this product .	price
p2035	 i bought this and have been happy with it .	price
p2036	" very happy with it , works great , and very affordable !"	price
p2037	 what i liked : -- the cost was right ...	price
p2038	" the product is just good looking , though it is expensive comparing with others , it does n't have more advantages ."	price
p2039	 this is a really good product for the money .	price
p2040	 by looking at the product we can say it is veery very poor product .	price
p2041	 this product is my favorite purchase yet ! ! ! !	price
p2042	 i am very dissatisfied with this product and i feel that it was manufactured from inferior material as well as having poor craftsmanship .	price
p2043	 this product is well manufactured and a good variety of tools to use on any electronic product .	price
p2044	 this is a nice suprise considering some of the chinese communist crap that is so prevalent when ordering on-line .	price
p2045	" considering this the top of the line , i would have expected better from plantronics ."	price
p2046	 i echo the reviews that helped me choose this inexpensive set - the quality of the tools and the case are superb - great value and a solid tool that should last for a long time .	price
p2047	 very inexpensive and just wireless was great to deal with .	price
p2048	 it was a disappointment and i doubt i 'll buy anything that 's such a 'good deal ' like this again !	price
p2049	 this product is inexpensive and is a good deal .	price
p2050	 this was a deal that was too good to be true .	price
p2051	 but it turned out to be the best deal ever !	price
p2052	 it 's the best deal that i 've seen .	price
p2053	 00 best deal i ever had and it works better then the one i buy from other stores .	price
p2054	 a days tech has been excellant to deal with .	price
p2055	" in all , a good deal and i 'm ordering a second set this evening ."	price
p2056	" i am very pleased with the cost , speed of delivery , and the ease of the product ."	price
p2057	" anyway , whatever happened , delivery was so fast ."	price
p2058	" this place has been consistant in qualiaty , value and prompt delivery ."	price
p2059	 i think i got my money 's worth since it 's now time for a new phone anyway .	price
p2060	" since i only paid one cent for it , i bithed then forgot about it ."	price
p2061	 there is nothing special about this cable and nothing justifies the artificially inflated msrp listed for it .	price
p2062	" while this item is sold at a 90 % off the msrp discount , it 's probably okay to purchase one , for as long as , after reading the first paragraph you decide that you will need a usb 2 ."	price
p2063	" definitely , worth buying for a replacement or extra cord ."	price
p2064	 i bought this for my husband to go with his new blue tooth and it was definitely worth the money invested in it .	price
p2065	 this product is not work the 2 bucks i paid for it .	price
p2066	 i think i paid about $ 4 for it so maybe i got my money 's worth ?	price
p2067	 for what i paid it is a great purchase .	price
p2068	 some site were asking as much as 4 times what i paid here..	price
p2069	" 00 , and definitely got my money 's worth ."	price
p2070	" overall , i was surprised by the quality of this item for what i paid for it ."	price
p2071	 it 's probably worth getting a semi-pro to do it for a bit more money .	price
p2072	 i do n't recommend you to pay this money for that product	price
p2073	" however , the 3 month period this charger lasted was not worth the purchase - would not recommend it ."	price
p2074	" i paid a little more for these than another pair , thinking the plantronics brand and the boom would enhance sound quality for those i talk to ."	price
p2075	 truly a great buy saving me more than half of what i would have paid in a store .	price
p2076	" if i would have taken the phone in and spent the $ 80 on a new battery and something else would have gone wrong , they would have fixed and replaced anything broken ; no cost ."	price
p2077	 this would now be my very last choice to purchase .	price
p2078	" look elsewhere for a cable for your incredible ( which is an excellent phone , by the way ) ."	price
p2079	 a good inexpensive cable that works like the original .	price
p2080	" good quality cable , long enough ."	price
p2081	" but , other than that it 's all good ."	price
p2082	" a good value and he product is tops , handy and works good on several of my tablets as well as theverizon mifi jet pack"	price
p2083	" this cable is just as good , and much much more affordable ."	price
p2084	 for older folks with not-so-good eyesight ) is a good way to magnify things so you can see what you 're doing .	price
p2085	" this product is a fantastic value , and does the job just like any more expensive brand would be able to ."	price
p2086	 this reduces my lifetime maintenance cost for this product .	price
p2087	 for 8 bucks or so you ca n't go wrong .	price
p2088	 it seems to be a much better quality than some i have ordered before .	price
p2089	" so , if you want quality and not expensive get this , they do work great"	price
p2090	 the plugs seems to of good quality feels like it should last	price
p2091	 the cord actually seems higher quality than the cheap one that came with my phone .	price
p2092	 quality seems great .	price
p2093	 it has shown to be of good quality and a good value .	price
p2094	 voice quality is good/acceptable and the headset seems sturdy .	price
p2095	 seem to be high quality compare with the cost .	price
p2096	" i guess unless something really funny is happening here , this is the only reasonable replacement battery for iphone without being suspiciously too cheap ."	price
p2097	" excellent product , works great , bluray quality picture !"	price
p2098	" great handsfree , sounds great , does n't cut off any calls ."	price
p2099	" this is a great product , great quality ."	price
p2100	" this charger is great , but it 's an rim , so no surprise , all of their products are great ."	price
p2101	" this is a nice product , good quality and good performance , i love it !"	price
p2102	 is a product very comfortable exenlentos and thanks for attention and has good capasidad recommend all excellent grace thank you very much	price
p2103	 this is a great product made by a great company .	price
p2104	" i am sure once it is hooked up , it will be great ."	price
p2105	 not good at all : ( bad qualitydidnt last a month0 % recommendedvery cheapvery cheapvery cheapvery cheap	price
p2106	" well , will cost more but possibly one of them will work ."	price
p2107	 this product was very cheap and it works wonderfully .	price
p2108	" it is an excellent , inexpensive product , and works just fine for me ."	price
p2109	 the product works very well and is of great value .	price
p2110	 this car charger works perfectly with my phone from assurance wireless .	price
p2111	 this charger works very well & is very inexpensive .	price
p2112	" this charger is not only inexpensive , but works perfectly ."	price
p2113	 i can not afford the risk of losing data by wearing the case outside my home .	price
p2114	 only reason i am giving them 4 stars instead of 5 is that it takes quite a bit of adjusting and finesse to get the gel on the headset .	price
p2115	 it 's not a perfect fit is reason gave it 3 stars .	price
p2116	 the only reason i gave it 4 stars instead of 5 is because of the difficulty to remove the phone from the case .	price
p2117	" good quality , the other that i use to have was a pice of garbage ."	price
p2118	 perhaps the best feature is the great holder for the stylus .	price
p2119	" this was the best product for me , or any field worker ."	price
p2120	" if you need a slim case , this may be the best choice , but the cheesy logo and the bad clip position makes this a disappointing purchase ."	price
p2121	 wow ths thng s crazy love t bought t whle was n turkey for 8 bucks best nvestment made .	price
p2122	" this was well rated , inexpensive , and in a case ."	price
p2123	" for twenty-some bucks , i expected a very basic case , but what arrived was made of a soft , supple , cushioned leather , very well sewn and constructed ."	price
p2124	 ( even the pungent smell of the leather suggests quality .	price
p2125	" although this case is significantly more expensive than it 's leather counterparts , the style makes up for the cost difference ."	price
p2126	 in my opinion this case fails in some very important characteristics : pros : -looks pretty nice-durable and resistent-less expensive than otherscons : - 8260 does not fit well .	price
p2127	 the is case is not even worth the low amazon .	price
p2128	" personally i do n't think it 's worth the $ 20 , and will see if the rhinoskin shocksuit fares any better ."	price
p2129	" when i think about how much i paid for this battery , i get even more upset ."	price
p2130	 but i got it for [ less ] and it 's worth that much certainly .	price
p2131	 why by an off-brand that probably wo n't work and last as well as this ?	price
p2132	 had a mix up with getting the item and slow shipping but it was all resolved in the end so i am satisfied with the purchase	price
p2133	 why do n't they sell it with it and have satisfied customers	price
p2134	" it cost me $ 250 , but i 'm finally happy !"	price
p2135	 com offers a discount that i have n't found anywere else .	price
p2136	 remember that you will also have to purchase an aerial appropriate for your network though .	price
p2137	 otherwise you just end up putting it in your purse with everything else .	price
p2138	" i 'm extremely happy with my purchase ( and , everything else i 've purchased from amazon ) ."	price
p2139	 gear seems of reasonable quality .	price
p2140	" other reviewers complained about the volume , but i found it quite acceptable with a reasonable adjustment range ."	price
p2141	 in my opinion this is an good product at a very reasonable cost .	price
p2142	 you ca n't beat the deal but the battery ribbon is stiff as heck so i had just a little bit of trouble getting the back on but it works perfect .	price
p2143	" you ca n't beat it 's value , and the quality is pretty good too ."	price
p2144	 i could n't beat the cost of this charger for my needs .	price
p2145	 i am not uninnured to technical challenges but this one beat me .	price
p2146	 body glove suckered me for [ what i paid ] .	price
p2147	 i decided that this excellent item is such a bargain that people should buy it even if they do not need it !	price
p2148	 this battery is an excellent bargain !	price
