id	sentence	label
c1664	" after being serviced by toshiba , the problem was solved partly , but i still can not read the cd contents when i log on as a normal user ."	price
c1665	 speed is great .	price
c1666	 this is a fabulous product ! ! i was in the market for a new mouse and keyboard and do love good design .	price
c1667	 fantastic ! why did i select this one ? p4 2 .	price
c1668	" of course i like to game , and it was okay but not great at that ."	price
c1669	 he specs on this machine are the equivalent of the two lower-end flat-screen imacs .	price
c1670	 nything higher on a 15\ '' laptop is almost unusable .	price
c1671	" as soon as i swapped in a different ( very expensive ) switch of mine , everything squared away immediately ."	price
c1672	 the amazon review did not get the memory information right but everything else is right on target .	price
c1673	 i believe i bought it in 2001 at staples .	price
c1674	" i bought this comp refurbished , so i didnt have to go through all of the registration n junk ."	price
c1675	 i purchased one of these factory refurbished in the fall of 2002 for $ 650 .	price
c1676	" get an extra charger on ebay , so you can have one at work and one at home ."	price
c1677	 i bought this as a refurb and it has worked great for over a year .	price
c1678	 i have bought this product on ebay refurbished and it is a great value for the money .	price
c1679	 you 'll never come back to bill gates again .	price
c1680	 hardly a big deal these days as both are very cheap to come by .	price
c1681	" i got what i paid for , plus a little more , which is always a good thing ."	price
c1682	" t for me was a major purchase , and i am confident i got an outstanding deal ."	price
c1683	 for high end 3d gaming you would want to add in a new video card ( $ .	price
c1684	 buy it if you want a good card for s-video .	price
c1685	" the only way you can beat the deal is if you are one who builds your own computer ( even then , its pretty close ) ."	price
c1686	" while this system may not be the absolute top of the line , it 's very close , and for around $ it 's hard to beat ."	price
c1687	 but most people should be very happy with this bargain model .	price
c1688	" if you are on a budget and want a great monitor , you wo n't regret this purchase ."	price
c1689	 om ) 1/5/2004you want a powerhouse pc that wo n't break the bank ? well you 're reading the right review .	price
